TimeStep Time Epsilon_xx Epsilon_yy Epsilon_zz Epsilon_yz Epsilon_xz Epsilon_xy Sigma_xx Sigma_yy Sigma_zz Sigma_yz Sigma_xz Sigma_xy Mises Pressure Norm
3950 3.95 0.0395 -0.0172567 -0.0193628 -0.00278464 0.000135603 0.00079421 3.9875e+08 1848.33 4232.04 798.038 -847.492 -747.215 3.98747e+08 -1.32919e+08 3.9875e+08
3960 3.96 0.0396 -0.0172987 -0.0194095 -0.00278957 0.000135984 0.000796446 3.99067e+08 1856.23 4239.52 798.107 -847.42 -746.925 3.99064e+08 -1.33024e+08 3.99067e+08
3970 3.97 0.0397 -0.0173407 -0.0194562 -0.0027945 0.000136364 0.000798686 3.99384e+08 1864.16 4247.02 798.178 -847.348 -746.635 3.99381e+08 -1.3313e+08 3.99384e+08
3980 3.98 0.0398 -0.0173826 -0.0195029 -0.00279942 0.000136743 0.00080093 3.997e+08 1872.11 4254.53 798.25 -847.276 -746.346 3.99697e+08 -1.33235e+08 3.997e+08
3990 3.99 0.0399 -0.0174246 -0.0195496 -0.00280433 0.00013712 0.000803178 4.00016e+08 1880.08 4262.07 798.324 -847.204 -746.056 4.00013e+08 -1.33341e+08 4.00016e+08
4000 4 0.04 -0.0174665 -0.0195963 -0.00280924 0.000137495 0.00080543 4.00331e+08 1888.07 4269.62 798.399 -847.133 -745.767 4.00328e+08 -1.33446e+08 4.00331e+08
4010 4.01 0.0401 -0.0175084 -0.019643 -0.00281414 0.000137869 0.000807686 4.00647e+08 1896.08 4277.2 798.477 -847.061 -745.478 4.00644e+08 -1.33551e+08 4.00647e+08
4020 4.02 0.0402 -0.0175503 -0.0196897 -0.00281903 0.000138242 0.000809946 4.00962e+08 1904.1 4284.8 798.556 -846.989 -745.189 4.00959e+08 -1.33656e+08 4.00962e+08
4030 4.03 0.0403 -0.0175922 -0.0197363 -0.00282392 0.000138613 0.00081221 4.01276e+08 1912.15 4292.42 798.636 -846.918 -744.901 4.01273e+08 -1.33761e+08 4.01276e+08
4040 4.04 0.0404 -0.0176341 -0.0197829 -0.00282881 0.000138982 0.000814477 4.01591e+08 1920.22 4300.06 798.718 -846.846 -744.612 4.01588e+08 -1.33866e+08 4.01591e+08
4050 4.05 0.0405 -0.0176759 -0.0198296 -0.00283369 0.00013935 0.000816749 4.01905e+08 1928.3 4307.72 798.802 -846.775 -744.324 4.01902e+08 -1.3397e+08 4.01905e+08
4060 4.06 0.0406 -0.0177178 -0.0198762 -0.00283856 0.000139716 0.000819025 4.02218e+08 1936.41 4315.4 798.887 -846.704 -744.036 4.02215e+08 -1.34075e+08 4.02218e+08
4070 4.07 0.0407 -0.0177596 -0.0199228 -0.00284342 0.000140081 0.000821304 4.02532e+08 1944.54 4323.1 798.975 -846.632 -743.748 4.02529e+08 -1.34179e+08 4.02532e+08
4080 4.08 0.0408 -0.0178015 -0.0199694 -0.00284829 0.000140444 0.000823588 4.02845e+08 1952.68 4330.82 799.063 -846.561 -743.46 4.02842e+08 -1.34284e+08 4.02845e+08
4090 4.09 0.0409 -0.0178433 -0.020016 -0.00285314 0.000140806 0.000825876 4.03158e+08 1960.85 4338.56 799.154 -846.49 -743.172 4.03154e+08 -1.34388e+08 4.03158e+08
4100 4.1 0.041 -0.0178851 -0.0200625 -0.00285799 0.000141166 0.000828167 4.0347e+08 1969.03 4346.32 799.246 -846.419 -742.885 4.03467e+08 -1.34492e+08 4.0347e+08
4110 4.11 0.0411 -0.0179269 -0.0201091 -0.00286283 0.000141525 0.000830463 4.03782e+08 1977.23 4354.1 799.339 -846.348 -742.598 4.03779e+08 -1.34596e+08 4.03782e+08
4120 4.12 0.0412 -0.0179687 -0.0201556 -0.00286767 0.000141882 0.000832762 4.04094e+08 1985.46 4361.91 799.435 -846.277 -742.311 4.04091e+08 -1.347e+08 4.04094e+08
4130 4.13 0.0413 -0.0180105 -0.0202021 -0.0028725 0.000142238 0.000835066 4.04406e+08 1993.7 4369.73 799.531 -846.206 -742.024 4.04402e+08 -1.34804e+08 4.04406e+08
4140 4.14 0.0414 -0.0180522 -0.0202487 -0.00287733 0.000142591 0.000837373 4.04717e+08 2001.96 4377.57 799.63 -846.135 -741.737 4.04714e+08 -1.34908e+08 4.04717e+08
4150 4.15 0.0415 -0.018094 -0.0202952 -0.00288215 0.000142944 0.000839684 4.05028e+08 2010.25 4385.43 799.73 -846.064 -741.45 4.05024e+08 -1.35011e+08 4.05028e+08
4160 4.16 0.0416 -0.0181357 -0.0203417 -0.00288697 0.000143295 0.000842 4.05338e+08 2018.55 4393.32 799.832 -845.993 -741.164 4.05335e+08 -1.35115e+08 4.05338e+08
4170 4.17 0.0417 -0.0181774 -0.0203881 -0.00289178 0.000143644 0.000844319 4.05649e+08 2026.87 4401.22 799.935 -845.923 -740.878 4.05645e+08 -1.35218e+08 4.05649e+08
4180 4.18 0.0418 -0.0182192 -0.0204346 -0.00289658 0.000143992 0.000846642 4.05959e+08 2035.21 4409.15 800.04 -845.852 -740.592 4.05955e+08 -1.35322e+08 4.05959e+08
4190 4.19 0.0419 -0.0182609 -0.0204811 -0.00290138 0.000144338 0.000848969 4.06268e+08 2043.57 4417.09 800.147 -845.781 -740.306 4.06265e+08 -1.35425e+08 4.06268e+08
4200 4.2 0.042 -0.0183025 -0.0205275 -0.00290618 0.000144683 0.000851301 4.06578e+08 2051.95 4425.05 800.255 -845.711 -740.02 4.06574e+08 -1.35528e+08 4.06578e+08
4210 4.21 0.0421 -0.0183442 -0.0205739 -0.00291096 0.000145026 0.000853636 4.06887e+08 2060.34 4433.04 800.365 -845.64 -739.734 4.06883e+08 -1.35631e+08 4.06887e+08
4220 4.22 0.0422 -0.0183859 -0.0206204 -0.00291575 0.000145367 0.000855975 4.07195e+08 2068.76 4441.04 800.477 -845.57 -739.448 4.07192e+08 -1.35734e+08 4.07195e+08
4230 4.23 0.0423 -0.0184275 -0.0206668 -0.00292052 0.000145707 0.000858318 4.07504e+08 2077.2 4449.07 800.59 -845.499 -739.163 4.075e+08 -1.35837e+08 4.07504e+08
4240 4.24 0.0424 -0.0184692 -0.0207132 -0.00292529 0.000146045 0.000860665 4.07812e+08 2085.65 4457.11 800.705 -845.429 -738.878 4.07809e+08 -1.35939e+08 4.07812e+08
4250 4.25 0.0425 -0.0185108 -0.0207595 -0.00293006 0.000146382 0.000863016 4.0812e+08 2094.13 4465.18 800.821 -845.359 -738.593 4.08116e+08 -1.36042e+08 4.0812e+08
4260 4.26 0.0426 -0.0185524 -0.0208059 -0.00293482 0.000146717 0.000865371 4.08427e+08 2102.62 4473.26 800.939 -845.289 -738.308 4.08424e+08 -1.36145e+08 4.08427e+08
4270 4.27 0.0427 -0.018594 -0.0208523 -0.00293958 0.000147051 0.00086773 4.08734e+08 2111.14 4481.37 801.058 -845.219 -738.023 4.08731e+08 -1.36247e+08 4.08734e+08
4280 4.28 0.0428 -0.0186356 -0.0208986 -0.00294433 0.000147383 0.000870093 4.09041e+08 2119.67 4489.5 801.18 -845.148 -737.738 4.09038e+08 -1.36349e+08 4.09041e+08
4290 4.29 0.0429 -0.0186772 -0.020945 -0.00294907 0.000147713 0.00087246 4.09348e+08 2128.22 4497.64 801.302 -845.078 -737.453 4.09345e+08 -1.36451e+08 4.09348e+08
4300 4.3 0.043 -0.0187188 -0.0209913 -0.00295381 0.000148042 0.00087483 4.09654e+08 2136.79 4505.81 801.427 -845.008 -737.169 4.09651e+08 -1.36554e+08 4.09654e+08
4310 4.31 0.0431 -0.0187604 -0.0210376 -0.00295854 0.000148369 0.000877205 4.0996e+08 2145.38 4513.99 801.552 -844.939 -736.885 4.09957e+08 -1.36656e+08 4.0996e+08
4320 4.32 0.0432 -0.0188019 -0.0210839 -0.00296327 0.000148695 0.000879584 4.10266e+08 2153.99 4522.2 801.68 -844.869 -736.6 4.10262e+08 -1.36757e+08 4.10266e+08
4330 4.33 0.0433 -0.0188434 -0.0211302 -0.00296799 0.000149019 0.000881967 4.10571e+08 2162.62 4530.42 801.809 -844.799 -736.316 4.10568e+08 -1.36859e+08 4.10571e+08
4340 4.34 0.0434 -0.018885 -0.0211765 -0.00297271 0.000149341 0.000884353 4.10876e+08 2171.27 4538.67 801.94 -844.729 -736.032 4.10873e+08 -1.36961e+08 4.10876e+08
4350 4.35 0.0435 -0.0189265 -0.0212227 -0.00297742 0.000149662 0.000886744 4.11181e+08 2179.93 4546.93 802.072 -844.659 -735.749 4.11178e+08 -1.37063e+08 4.11181e+08
4360 4.36 0.0436 -0.018968 -0.021269 -0.00298213 0.000149981 0.000889138 4.11485e+08 2188.62 4555.22 802.206 -844.59 -735.465 4.11482e+08 -1.37164e+08 4.11485e+08
4370 4.37 0.0437 -0.0190095 -0.0213152 -0.00298683 0.000150299 0.000891537 4.1179e+08 2197.32 4563.53 802.342 -844.52 -735.181 4.11786e+08 -1.37265e+08 4.1179e+08
4380 4.38 0.0438 -0.019051 -0.0213614 -0.00299153 0.000150615 0.000893939 4.12093e+08 2206.04 4571.85 802.479 -844.451 -734.898 4.1209e+08 -1.37367e+08 4.12093e+08
4390 4.39 0.0439 -0.0190924 -0.0214076 -0.00299622 0.00015093 0.000896346 4.12397e+08 2214.79 4580.19 802.617 -844.381 -734.614 4.12394e+08 -1.37468e+08 4.12397e+08
4400 4.4 0.044 -0.0191339 -0.0214538 -0.0030009 0.000151242 0.000898756 4.127e+08 2223.55 4588.56 802.758 -844.312 -734.331 4.12697e+08 -1.37569e+08 4.127e+08
4410 4.41 0.0441 -0.0191753 -0.0215 -0.00300558 0.000151554 0.00090117 4.13003e+08 2232.33 4596.94 802.9 -844.242 -734.048 4.13e+08 -1.3767e+08 4.13003e+08
4420 4.42 0.0442 -0.0192168 -0.0215462 -0.00301026 0.000151863 0.000903589 4.13306e+08 2241.13 4605.35 803.043 -844.173 -733.765 4.13302e+08 -1.37771e+08 4.13306e+08
4430 4.43 0.0443 -0.0192582 -0.0215924 -0.00301493 0.000152171 0.000906011 4.13608e+08 2249.94 4613.77 803.188 -844.104 -733.482 4.13605e+08 -1.37872e+08 4.13608e+08
4440 4.44 0.0444 -0.0192996 -0.0216385 -0.00301959 0.000152478 0.000908437 4.1391e+08 2258.78 4622.22 803.335 -844.035 -733.199 4.13907e+08 -1.37972e+08 4.1391e+08
4450 4.45 0.0445 -0.019341 -0.0216847 -0.00302425 0.000152782 0.000910867 4.14212e+08 2267.63 4630.68 803.483 -843.966 -732.917 4.14208e+08 -1.38073e+08 4.14212e+08
4460 4.46 0.0446 -0.0193824 -0.0217308 -0.00302891 0.000153086 0.000913301 4.14513e+08 2276.51 4639.16 803.632 -843.897 -732.634 4.1451e+08 -1.38173e+08 4.14513e+08
4470 4.47 0.0447 -0.0194237 -0.0217769 -0.00303356 0.000153387 0.000915739 4.14815e+08 2285.4 4647.67 803.784 -843.827 -732.352 4.14811e+08 -1.38274e+08 4.14815e+08
4480 4.48 0.0448 -0.0194651 -0.021823 -0.0030382 0.000153687 0.000918181 4.15115e+08 2294.31 4656.19 803.937 -843.759 -732.069 4.15112e+08 -1.38374e+08 4.15115e+08
4490 4.49 0.0449 -0.0195065 -0.0218691 -0.00304284 0.000153985 0.000920627 4.15416e+08 2303.24 4664.73 804.091 -843.69 -731.787 4.15412e+08 -1.38474e+08 4.15416e+08
4500 4.5 0.045 -0.0195478 -0.0219152 -0.00304748 0.000154282 0.000923077 4.15716e+08 2312.19 4673.29 804.247 -843.621 -731.505 4.15713e+08 -1.38574e+08 4.15716e+08
4510 4.51 0.0451 -0.0195891 -0.0219613 -0.0030521 0.000154577 0.000925531 4.16016e+08 2321.16 4681.88 804.404 -843.552 -731.223 4.16013e+08 -1.38674e+08 4.16016e+08
4520 4.52 0.0452 -0.0196304 -0.0220073 -0.00305673 0.000154871 0.000927989 4.16316e+08 2330.14 4690.48 804.564 -843.483 -730.941 4.16312e+08 -1.38774e+08 4.16316e+08
4530 4.53 0.0453 -0.0196717 -0.0220534 -0.00306135 0.000155162 0.000930451 4.16615e+08 2339.15 4699.1 804.724 -843.414 -730.659 4.16612e+08 -1.38874e+08 4.16615e+08
4540 4.54 0.0454 -0.019713 -0.0220994 -0.00306596 0.000155453 0.000932916 4.16914e+08 2348.17 4707.74 804.887 -843.346 -730.377 4.16911e+08 -1.38974e+08 4.16914e+08
4550 4.55 0.0455 -0.0197543 -0.0221454 -0.00307057 0.000155741 0.000935386 4.17213e+08 2357.21 4716.4 805.05 -843.277 -730.095 4.17209e+08 -1.39073e+08 4.17213e+08
4560 4.56 0.0456 -0.0197956 -0.0221914 -0.00307517 0.000156028 0.00093786 4.17511e+08 2366.27 4725.08 805.216 -843.209 -729.814 4.17508e+08 -1.39173e+08 4.17511e+08
4570 4.57 0.0457 -0.0198368 -0.0222374 -0.00307977 0.000156313 0.000940337 4.17809e+08 2375.35 4733.78 805.382 -843.14 -729.532 4.17806e+08 -1.39272e+08 4.17809e+08
4580 4.58 0.0458 -0.0198781 -0.0222834 -0.00308436 0.000156597 0.000942819 4.18107e+08 2384.45 4742.5 805.551 -843.072 -729.251 4.18104e+08 -1.39371e+08 4.18107e+08
4590 4.59 0.0459 -0.0199193 -0.0223294 -0.00308895 0.000156879 0.000945304 4.18405e+08 2393.57 4751.24 805.721 -843.003 -728.969 4.18401e+08 -1.39471e+08 4.18405e+08
4600 4.6 0.046 -0.0199605 -0.0223753 -0.00309353 0.000157159 0.000947793 4.18702e+08 2402.7 4759.99 805.892 -842.935 -728.688 4.18699e+08 -1.3957e+08 4.18702e+08
4610 4.61 0.0461 -0.0200018 -0.0224213 -0.00309811 0.000157438 0.000950287 4.18999e+08 2411.85 4768.77 806.066 -842.867 -728.407 4.18996e+08 -1.39669e+08 4.18999e+08
4620 4.62 0.0462 -0.020043 -0.0224672 -0.00310269 0.000157715 0.000952784 4.19296e+08 2421.02 4777.57 806.24 -842.798 -728.126 4.19292e+08 -1.39768e+08 4.19296e+08
4630 4.63 0.0463 -0.0200841 -0.0225132 -0.00310725 0.000157991 0.000955285 4.19592e+08 2430.21 4786.38 806.416 -842.73 -727.845 4.19589e+08 -1.39866e+08 4.19592e+08
4640 4.64 0.0464 -0.0201253 -0.0225591 -0.00311182 0.000158264 0.00095779 4.19888e+08 2439.42 4795.22 806.594 -842.662 -727.564 4.19885e+08 -1.39965e+08 4.19888e+08
4650 4.65 0.0465 -0.0201665 -0.022605 -0.00311637 0.000158537 0.000960299 4.20184e+08 2448.65 4804.07 806.773 -842.594 -727.283 4.2018e+08 -1.40064e+08 4.20184e+08
4660 4.66 0.0466 -0.0202076 -0.0226509 -0.00312093 0.000158807 0.000962812 4.2048e+08 2457.89 4812.95 806.954 -842.526 -727.003 4.20476e+08 -1.40162e+08 4.2048e+08
4670 4.67 0.0467 -0.0202488 -0.0226967 -0.00312548 0.000159076 0.000965329 4.20775e+08 2467.16 4821.84 807.136 -842.458 -726.722 4.20771e+08 -1.40261e+08 4.20775e+08
4680 4.68 0.0468 -0.0202899 -0.0227426 -0.00313002 0.000159343 0.00096785 4.2107e+08 2476.44 4830.75 807.32 -842.39 -726.441 4.21066e+08 -1.40359e+08 4.2107e+08
4690 4.69 0.0469 -0.020331 -0.0227885 -0.00313456 0.000159609 0.000970375 4.21364e+08 2485.74 4839.69 807.505 -842.322 -726.161 4.21361e+08 -1.40457e+08 4.21364e+08
4700 4.7 0.047 -0.0203721 -0.0228343 -0.00313909 0.000159873 0.000972904 4.21659e+08 2495.06 4848.64 807.692 -842.254 -725.881 4.21655e+08 -1.40555e+08 4.21659e+08
4710 4.71 0.0471 -0.0204132 -0.0228801 -0.00314362 0.000160135 0.000975436 4.21953e+08 2504.39 4857.61 807.881 -842.186 -725.6 4.21949e+08 -1.40653e+08 4.21953e+08
4720 4.72 0.0472 -0.0204543 -0.0229259 -0.00314814 0.000160396 0.000977973 4.22246e+08 2513.75 4866.6 808.071 -842.119 -725.32 4.22243e+08 -1.40751e+08 4.22246e+08
4730 4.73 0.0473 -0.0204954 -0.0229717 -0.00315266 0.000160655 0.000980513 4.2254e+08 2523.12 4875.61 808.262 -842.051 -725.04 4.22536e+08 -1.40849e+08 4.2254e+08
4740 4.74 0.0474 -0.0205365 -0.0230175 -0.00315718 0.000160912 0.000983058 4.22833e+08 2532.51 4884.64 808.455 -841.983 -724.76 4.22829e+08 -1.40947e+08 4.22833e+08
4750 4.75 0.0475 -0.0205775 -0.0230633 -0.00316169 0.000161167 0.000985606 4.23126e+08 2541.92 4893.68 808.65 -841.915 -724.48 4.23122e+08 -1.41044e+08 4.23126e+08
4760 4.76 0.0476 -0.0206186 -0.0231091 -0.00316619 0.000161421 0.000988158 4.23418e+08 2551.35 4902.75 808.846 -841.848 -724.2 4.23415e+08 -1.41142e+08 4.23418e+08
4770 4.77 0.0477 -0.0206596 -0.0231548 -0.00317069 0.000161674 0.000990715 4.23711e+08 2560.79 4911.84 809.043 -841.78 -723.92 4.23707e+08 -1.41239e+08 4.23711e+08
4780 4.78 0.0478 -0.0207006 -0.0232006 -0.00317519 0.000161924 0.000993275 4.24003e+08 2570.26 4920.94 809.242 -841.713 -723.64 4.23999e+08 -1.41337e+08 4.24003e+08
4790 4.79 0.0479 -0.0207416 -0.0232463 -0.00317968 0.000162173 0.000995839 4.24294e+08 2579.74 4930.07 809.443 -841.645 -723.36 4.24291e+08 -1.41434e+08 4.24294e+08
4800 4.8 0.048 -0.0207826 -0.023292 -0.00318416 0.000162421 0.000998407 4.24586e+08 2589.24 4939.21 809.645 -841.578 -723.081 4.24582e+08 -1.41531e+08 4.24586e+08
4810 4.81 0.0481 -0.0208236 -0.0233378 -0.00318864 0.000162666 0.00100098 4.24877e+08 2598.76 4948.37 809.848 -841.511 -722.801 4.24873e+08 -1.41628e+08 4.24877e+08
4820 4.82 0.0482 -0.0208645 -0.0233835 -0.00319312 0.00016291 0.00100355 4.25168e+08 2608.29 4957.55 810.053 -841.443 -722.521 4.25164e+08 -1.41725e+08 4.25168e+08
4830 4.83 0.0483 -0.0209055 -0.0234291 -0.00319759 0.000163153 0.00100613 4.25458e+08 2617.85 4966.75 810.26 -841.376 -722.242 4.25455e+08 -1.41822e+08 4.25458e+08
4840 4.84 0.0484 -0.0209465 -0.0234748 -0.00320205 0.000163393 0.00100872 4.25749e+08 2627.42 4975.97 810.468 -841.309 -721.962 4.25745e+08 -1.41919e+08 4.25749e+08
4850 4.85 0.0485 -0.0209874 -0.0235205 -0.00320651 0.000163632 0.00101131 4.26039e+08 2637.01 4985.21 810.678 -841.242 -721.683 4.26035e+08 -1.42015e+08 4.26039e+08
4860 4.86 0.0486 -0.0210283 -0.0235661 -0.00321097 0.00016387 0.0010139 4.26328e+08 2646.62 4994.47 810.889 -841.175 -721.404 4.26324e+08 -1.42112e+08 4.26328e+08
4870 4.87 0.0487 -0.0210692 -0.0236118 -0.00321542 0.000164105 0.00101649 4.26618e+08 2656.24 5003.75 811.101 -841.108 -721.125 4.26614e+08 -1.42208e+08 4.26618e+08
4880 4.88 0.0488 -0.0211101 -0.0236574 -0.00321987 0.000164339 0.00101909 4.26907e+08 2665.88 5013.04 811.315 -841.04 -720.845 4.26903e+08 -1.42305e+08 4.26907e+08
4890 4.89 0.0489 -0.021151 -0.023703 -0.00322431 0.000164572 0.00102169 4.27196e+08 2675.55 5022.36 811.531 -840.973 -720.566 4.27192e+08 -1.42401e+08 4.27196e+08
4900 4.9 0.049 -0.0211919 -0.0237486 -0.00322875 0.000164802 0.0010243 4.27484e+08 2685.23 5031.69 811.748 -840.907 -720.287 4.2748e+08 -1.42497e+08 4.27484e+08
4910 4.91 0.0491 -0.0212328 -0.0237942 -0.00323318 0.000165031 0.00102691 4.27772e+08 2694.92 5041.04 811.966 -840.84 -720.008 4.27769e+08 -1.42593e+08 4.27772e+08
4920 4.92 0.0492 -0.0212736 -0.0238398 -0.00323761 0.000165259 0.00102953 4.2806e+08 2704.64 5050.42 812.186 -840.773 -719.729 4.28056e+08 -1.42689e+08 4.2806e+08
4930 4.93 0.0493 -0.0213145 -0.0238853 -0.00324203 0.000165484 0.00103215 4.28348e+08 2714.37 5059.81 812.408 -840.706 -719.45 4.28344e+08 -1.42785e+08 4.28348e+08
4940 4.94 0.0494 -0.0213553 -0.0239309 -0.00324645 0.000165708 0.00103477 4.28635e+08 2724.12 5069.22 812.631 -840.639 -719.172 4.28632e+08 -1.42881e+08 4.28635e+08
4950 4.95 0.0495 -0.0213961 -0.0239764 -0.00325087 0.00016593 0.0010374 4.28923e+08 2733.89 5078.64 812.855 -840.572 -718.893 4.28919e+08 -1.42977e+08 4.28923e+08
4960 4.96 0.0496 -0.021437 -0.024022 -0.00325528 0.000166151 0.00104003 4.29209e+08 2743.68 5088.09 813.081 -840.506 -718.614 4.29205e+08 -1.43072e+08 4.29209e+08
4970 4.97 0.0497 -0.0214778 -0.0240675 -0.00325968 0.00016637 0.00104266 4.29496e+08 2753.48 5097.56 813.309 -840.439 -718.335 4.29492e+08 -1.43168e+08 4.29496e+08
4980 4.98 0.0498 -0.0215185 -0.024113 -0.00326408 0.000166587 0.0010453 4.29782e+08 2763.3 5107.04 813.537 -840.372 -718.057 4.29778e+08 -1.43263e+08 4.29782e+08
4990 4.99 0.0499 -0.0215593 -0.0241585 -0.00326848 0.000166802 0.00104794 4.30068e+08 2773.14 5116.54 813.768 -840.306 -717.778 4.30064e+08 -1.43359e+08 4.30068e+08
5000 5 0.05 -0.0216001 -0.024204 -0.00327287 0.000167016 0.00105059 4.30354e+08 2783 5126.07 813.999 -840.239 -717.5 4.3035e+08 -1.43454e+08 4.30354e+08
